CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
6,12,100,3400,65,3900,448000,1605,1905,8000,221.3
8,16,100,3400,95,3800,448000,1605,1905,8000,214
8,16,100,3600,95,5000,448000,1465,1725,8000,264.1
8,8,100,3600,95,4900,448000,1465,1725,8000,261.7
6,12,100,3700,95,4700,448000,1465,1725,8000,242.3
4,8,100,4200,91,4500,448000,1465,1725,8000,235.2
6,6,100,2900,65,4100,448000,1465,1725,8000,233.4
6,6,100,3600,95,4300,448000,1465,1725,8000,230.5
6,6,100,2800,65,4000,448000,1465,1725,8000,225.8
4,4,100,3800,91,4200,448000,1465,1725,8000,223.4
4,4,100,3400,65,3800,448000,1465,1725,8000,211.7
2,4,100,3900,51,3900,448000,1465,1725,8000,176.4
12,24,100,3800,105,4600,448000,1465,1725,8000,252.3
8,16,100,3900,105,4500,448000,1465,1725,8000,250
8,16,100,3600,65,4400,448000,1465,1725,8000,246.4
6,12,100,3800,95,4400,448000,1465,1725,8000,245.2
6,12,100,3600,65,4200,448000,1465,1725,8000,238.2
6,12,100,3600,95,4250,448000,1465,1725,8000,230.5
6,12,100,3600,95,4000,448000,1465,1725,8000,216.4
6,12,100,3400,65,3900,448000,1465,1725,8000,214
8,16,100,3400,95,3800,448000,1465,1725,8000,207
8,16,100,3600,95,5000,402400,1250,1350,16000,258.1
8,8,100,3600,95,4900,402400,1250,1350,16000,255.8
6,12,100,3700,95,4700,402400,1250,1350,16000,236.7
4,8,100,4200,91,4500,402400,1250,1350,16000,229.8
6,6,100,2900,65,4100,402400,1250,1350,16000,228.1
6,6,100,3600,95,4300,402400,1250,1350,16000,225.3
6,6,100,2800,65,4000,402400,1250,1350,16000,220.7
4,4,100,3800,91,4200,402400,1250,1350,16000,218.4
4,4,100,3400,65,3800,402400,1250,1350,16000,206.9
2,4,100,3900,51,3900,402400,1250,1350,16000,172.4
12,24,100,3800,105,4600,402400,1250,1350,16000,246.6
8,16,100,3900,105,4500,402400,1250,1350,16000,244.3
8,16,100,3600,65,4400,402400,1250,1350,16000,240.8
6,12,100,3800,95,4400,402400,1250,1350,16000,239.7
6,12,100,3600,65,4200,402400,1250,1350,16000,232.8
6,12,100,3600,95,4250,402400,1250,1350,16000,225.3
6,12,100,3600,95,4000,402400,1250,1350,16000,211.5
6,12,100,3400,65,3900,402400,1250,1350,16000,209.2
8,16,100,3400,95,3800,402400,1250,1350,16000,202.3
8,16,100,3600,95,5000,256000,1469,1545,8000,222.1
8,8,100,3600,95,4900,256000,1469,1545,8000,220.1
6,12,100,3700,95,4700,256000,1469,1545,8000,203.7
4,8,100,4200,91,4500,256000,1469,1545,8000,197.8
6,6,100,2900,65,4100,256000,1469,1545,8000,196.3
6,6,100,3600,95,4300,256000,1469,1545,8000,193.8
6,6,100,2800,65,4000,256000,1469,1545,8000,189.9
4,4,100,3800,91,4200,256000,1469,1545,8000,187.9
4,4,100,3400,65,3800,256000,1469,1545,8000,178
2,4,100,3900,51,3900,256000,1469,1545,8000,148.3
12,24,100,3800,105,4600,256000,1469,1545,8000,212.2
8,16,100,3900,105,4500,256000,1469,1545,8000,210.2
8,16,100,3600,65,4400,256000,1469,1545,8000,207.2
6,12,100,3800,95,4400,256000,1469,1545,8000,206.2
6,12,100,3600,65,4200,256000,1469,1545,8000,200.3
6,12,100,3600,95,4250,256000,1469,1545,8000,193.8
6,12,100,3600,95,4000,256000,1469,1545,8000,182
6,12,100,3400,65,3900,256000,1469,1545,8000,180
8,16,100,3400,95,3800,256000,1469,1545,8000,174
8,16,100,3600,95,5000,256000,1257,1340,8000,159.1
8,8,100,3600,95,4900,256000,1257,1340,8000,157.6
6,12,100,3700,95,4700,256000,1257,1340,8000,146.1
4,8,100,4200,91,4500,256000,1257,1340,8000,141.8
6,6,100,2900,65,4100,256000,1257,1340,8000,140.6
6,6,100,3600,95,4300,256000,1257,1340,8000,139.5
6,6,100,2800,65,4000,256000,1257,1340,8000,136.9
4,4,100,3800,91,4200,256000,1257,1340,8000,135.2
4,4,100,3400,65,3800,256000,1257,1340,8000,127.7
2,4,100,3900,51,3900,256000,1257,1340,8000,107.1
12,24,100,3800,105,4600,256000,1257,1340,8000,152
8,16,100,3900,105,4500,256000,1257,1340,8000,150.5
8,16,100,3600,65,4400,256000,1257,1340,8000,148.4
6,12,100,3800,95,4400,256000,1257,1340,8000,147.7
6,12,100,3600,65,4200,256000,1257,1340,8000,143.4
6,12,100,3600,95,4250,256000,1257,1340,8000,138.8
6,12,100,3600,95,4000,256000,1257,1340,8000,131.4
6,12,100,3400,65,3900,256000,1257,1340,8000,128.9
8,16,100,3400,95,3800,256000,1257,1340,8000,125.7
8,16,100,3600,95,5000,224000,1168,1244,4000,144.1
8,8,100,3600,95,4900,224000,1168,1244,4000,142.8
6,12,100,3700,95,4700,224000,1168,1244,4000,133.3
4,8,100,4200,91,4500,224000,1168,1244,4000,128.8
6,6,100,2900,65,4100,224000,1168,1244,4000,127.3
6,6,100,3600,95,4300,224000,1168,1244,4000,126.8
6,6,100,2800,65,4000,224000,1168,1244,4000,123.6
4,4,100,3800,91,4200,224000,1168,1244,4000,123
4,4,100,3400,65,3800,224000,1168,1244,4000,115.9
2,4,100,3900,51,3900,224000,1168,1244,4000,96.4
12,24,100,3800,105,4600,224000,1168,1244,4000,137.6
8,16,100,3900,105,4500,224000,1168,1244,4000,136.3
8,16,100,3600,65,4400,224000,1168,1244,4000,134.4
6,12,100,3800,95,4400,224000,1168,1244,4000,133.8
6,12,100,3600,65,4200,224000,1168,1244,4000,129.9
6,12,100,3600,95,4250,224000,1168,1244,4000,125.7
6,12,100,3600,95,4000,224000,1168,1244,4000,118.7
6,12,100,3400,65,3900,224000,1168,1244,4000,116.7
8,16,100,3400,95,3800,224000,1168,1244,4000,113.5
