CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
6,12,100,3400,65,3900,448000,1605,1905,8000,126.2
8,16,100,3400,95,3800,448000,1605,1905,8000,122
8,16,100,3600,95,5000,448000,1465,1725,8000,150.1
8,8,100,3600,95,4900,448000,1465,1725,8000,148.8
6,12,100,3700,95,4700,448000,1465,1725,8000,138.1
4,8,100,4200,91,4500,448000,1465,1725,8000,134.1
6,6,100,2900,65,4100,448000,1465,1725,8000,132.7
6,6,100,3600,95,4300,448000,1465,1725,8000,131.4
6,6,100,2800,65,4000,448000,1465,1725,8000,128.7
4,4,100,3800,91,4200,448000,1465,1725,8000,127.4
4,4,100,3400,65,3800,448000,1465,1725,8000,120.7
2,4,100,3900,51,3900,448000,1465,1725,8000,100.6
12,24,100,3800,105,4600,448000,1465,1725,8000,143.4
8,16,100,3900,105,4500,448000,1465,1725,8000,142.1
8,16,100,3600,65,4400,448000,1465,1725,8000,140.1
6,12,100,3800,95,4400,448000,1465,1725,8000,139.4
6,12,100,3600,65,4200,448000,1465,1725,8000,135.4
6,12,100,3600,95,4250,448000,1465,1725,8000,131.4
6,12,100,3600,95,4000,448000,1465,1725,8000,123.4
6,12,100,3400,65,3900,448000,1465,1725,8000,122
8,16,100,3400,95,3800,448000,1465,1725,8000,118
8,16,100,3600,95,5000,402400,1250,1350,16000,146.7
8,8,100,3600,95,4900,402400,1250,1350,16000,145.4
6,12,100,3700,95,4700,402400,1250,1350,16000,135
4,8,100,4200,91,4500,402400,1250,1350,16000,131.1
6,6,100,2900,65,4100,402400,1250,1350,16000,129.7
6,6,100,3600,95,4300,402400,1250,1350,16000,128.4
6,6,100,2800,65,4000,402400,1250,1350,16000,125.8
4,4,100,3800,91,4200,402400,1250,1350,16000,124.5
4,4,100,3400,65,3800,402400,1250,1350,16000,118
2,4,100,3900,51,3900,402400,1250,1350,16000,98.3
12,24,100,3800,105,4600,402400,1250,1350,16000,140.2
8,16,100,3900,105,4500,402400,1250,1350,16000,138.8
8,16,100,3600,65,4400,402400,1250,1350,16000,136.9
6,12,100,3800,95,4400,402400,1250,1350,16000,136.2
6,12,100,3600,65,4200,402400,1250,1350,16000,132.3
6,12,100,3600,95,4250,402400,1250,1350,16000,128.4
6,12,100,3600,95,4000,402400,1250,1350,16000,120.6
6,12,100,3400,65,3900,402400,1250,1350,16000,119.3
8,16,100,3400,95,3800,402400,1250,1350,16000,115.3
8,16,100,3600,95,5000,256000,1469,1545,8000,126.2
8,8,100,3600,95,4900,256000,1469,1545,8000,125.1
6,12,100,3700,95,4700,256000,1469,1545,8000,116.2
4,8,100,4200,91,4500,256000,1469,1545,8000,112.8
6,6,100,2900,65,4100,256000,1469,1545,8000,111.6
6,6,100,3600,95,4300,256000,1469,1545,8000,110.5
6,6,100,2800,65,4000,256000,1469,1545,8000,108.3
4,4,100,3800,91,4200,256000,1469,1545,8000,107.1
4,4,100,3400,65,3800,256000,1469,1545,8000,101.5
2,4,100,3900,51,3900,256000,1469,1545,8000,84.6
12,24,100,3800,105,4600,256000,1469,1545,8000,120.6
8,16,100,3900,105,4500,256000,1469,1545,8000,119.5
8,16,100,3600,65,4400,256000,1469,1545,8000,117.8
6,12,100,3800,95,4400,256000,1469,1545,8000,117.2
6,12,100,3600,65,4200,256000,1469,1545,8000,113.8
6,12,100,3600,95,4250,256000,1469,1545,8000,110.5
6,12,100,3600,95,4000,256000,1469,1545,8000,103.8
6,12,100,3400,65,3900,256000,1469,1545,8000,102.6
8,16,100,3400,95,3800,256000,1469,1545,8000,99.2
8,16,100,3600,95,5000,256000,1257,1340,8000,90.4
8,8,100,3600,95,4900,256000,1257,1340,8000,89.6
6,12,100,3700,95,4700,256000,1257,1340,8000,83.7
4,8,100,4200,91,4500,256000,1257,1340,8000,81.1
6,6,100,2900,65,4100,256000,1257,1340,8000,79.9
6,6,100,3600,95,4300,256000,1257,1340,8000,79.1
6,6,100,2800,65,4000,256000,1257,1340,8000,77.6
4,4,100,3800,91,4200,256000,1257,1340,8000,77.2
4,4,100,3400,65,3800,256000,1257,1340,8000,73
2,4,100,3900,51,3900,256000,1257,1340,8000,60.6
12,24,100,3800,105,4600,256000,1257,1340,8000,86.4
8,16,100,3900,105,4500,256000,1257,1340,8000,85.6
8,16,100,3600,65,4400,256000,1257,1340,8000,84.4
6,12,100,3800,95,4400,256000,1257,1340,8000,83.9
6,12,100,3600,65,4200,256000,1257,1340,8000,81.5
6,12,100,3600,95,4250,256000,1257,1340,8000,79.2
6,12,100,3600,95,4000,256000,1257,1340,8000,74.6
6,12,100,3400,65,3900,256000,1257,1340,8000,73.5
8,16,100,3400,95,3800,256000,1257,1340,8000,71.1
8,16,100,3600,95,5000,224000,1168,1244,4000,81.9
8,8,100,3600,95,4900,224000,1168,1244,4000,81.1
6,12,100,3700,95,4700,224000,1168,1244,4000,75.5
4,8,100,4200,91,4500,224000,1168,1244,4000,73.6
6,6,100,2900,65,4100,224000,1168,1244,4000,72.4
6,6,100,3600,95,4300,224000,1168,1244,4000,72.2
6,6,100,2800,65,4000,224000,1168,1244,4000,70.1
4,4,100,3800,91,4200,224000,1168,1244,4000,69.5
4,4,100,3400,65,3800,224000,1168,1244,4000,66
2,4,100,3900,51,3900,224000,1168,1244,4000,55
12,24,100,3800,105,4600,224000,1168,1244,4000,78.2
8,16,100,3900,105,4500,224000,1168,1244,4000,77.5
8,16,100,3600,65,4400,224000,1168,1244,4000,76.4
6,12,100,3800,95,4400,224000,1168,1244,4000,76
6,12,100,3600,65,4200,224000,1168,1244,4000,73.8
6,12,100,3600,95,4250,224000,1168,1244,4000,71.7
6,12,100,3600,95,4000,224000,1168,1244,4000,67.3
6,12,100,3400,65,3900,224000,1168,1244,4000,66.6
8,16,100,3400,95,3800,224000,1168,1244,4000,64.3
