CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
6,12,100,3600,95,4000,448000,1605,1905,8000,75.3
6,12,100,3400,65,3900,448000,1605,1905,8000,74.5
8,16,100,3400,95,3800,448000,1605,1905,8000,72.1
8,16,100,3600,95,5000,448000,1465,1725,8000,89.1
8,8,100,3600,95,4900,448000,1465,1725,8000,88.3
6,12,100,3700,95,4700,448000,1465,1725,8000,81.6
4,8,100,4200,91,4500,448000,1465,1725,8000,79.2
6,6,100,2900,65,4100,448000,1465,1725,8000,78.8
6,6,100,3600,95,4300,448000,1465,1725,8000,77.6
6,6,100,2800,65,4000,448000,1465,1725,8000,76
4,4,100,3800,91,4200,448000,1465,1725,8000,75.2
4,4,100,3400,65,3800,448000,1465,1725,8000,71.3
2,4,100,3900,51,3900,448000,1465,1725,8000,59.4
12,24,100,3800,105,4600,448000,1465,1725,8000,85.1
8,16,100,3900,105,4500,448000,1465,1725,8000,84.3
8,16,100,3600,65,4400,448000,1465,1725,8000,83.1
6,12,100,3800,95,4400,448000,1465,1725,8000,82.7
6,12,100,3600,65,4200,448000,1465,1725,8000,80.4
6,12,100,3600,95,4250,448000,1465,1725,8000,77.6
6,12,100,3600,95,4000,448000,1465,1725,8000,72.9
6,12,100,3400,65,3900,448000,1465,1725,8000,72.1
8,16,100,3400,95,3800,448000,1465,1725,8000,69.7
8,16,100,3600,95,5000,402400,1250,1350,16000,87.1
8,8,100,3600,95,4900,402400,1250,1350,16000,86.3
6,12,100,3700,95,4700,402400,1250,1350,16000,79.7
4,8,100,4200,91,4500,402400,1250,1350,16000,77.4
6,6,100,2900,65,4100,402400,1250,1350,16000,77
6,6,100,3600,95,4300,402400,1250,1350,16000,75.9
6,6,100,2800,65,4000,402400,1250,1350,16000,74.3
4,4,100,3800,91,4200,402400,1250,1350,16000,73.5
4,4,100,3400,65,3800,402400,1250,1350,16000,69.7
2,4,100,3900,51,3900,402400,1250,1350,16000,58.1
12,24,100,3800,105,4600,402400,1250,1350,16000,83.2
8,16,100,3900,105,4500,402400,1250,1350,16000,82.4
8,16,100,3600,65,4400,402400,1250,1350,16000,81.3
6,12,100,3800,95,4400,402400,1250,1350,16000,80.9
6,12,100,3600,65,4200,402400,1250,1350,16000,78.5
6,12,100,3600,95,4250,402400,1250,1350,16000,75.9
6,12,100,3600,95,4000,402400,1250,1350,16000,71.2
6,12,100,3400,65,3900,402400,1250,1350,16000,70.4
8,16,100,3400,95,3800,402400,1250,1350,16000,68.1
8,16,100,3600,95,5000,256000,1469,1545,8000,74.9
8,8,100,3600,95,4900,256000,1469,1545,8000,74.3
6,12,100,3700,95,4700,256000,1469,1545,8000,68.6
4,8,100,4200,91,4500,256000,1469,1545,8000,66.6
6,6,100,2900,65,4100,256000,1469,1545,8000,66.2
6,6,100,3600,95,4300,256000,1469,1545,8000,65.3
6,6,100,2800,65,4000,256000,1469,1545,8000,63.9
4,4,100,3800,91,4200,256000,1469,1545,8000,63.3
4,4,100,3400,65,3800,256000,1469,1545,8000,59.9
2,4,100,3900,51,3900,256000,1469,1545,8000,50
12,24,100,3800,105,4600,256000,1469,1545,8000,71.6
8,16,100,3900,105,4500,256000,1469,1545,8000,70.9
8,16,100,3600,65,4400,256000,1469,1545,8000,69.9
6,12,100,3800,95,4400,256000,1469,1545,8000,69.6
6,12,100,3600,65,4200,256000,1469,1545,8000,67.6
6,12,100,3600,95,4250,256000,1469,1545,8000,65.3
6,12,100,3600,95,4000,256000,1469,1545,8000,61.3
6,12,100,3400,65,3900,256000,1469,1545,8000,60.6
8,16,100,3400,95,3800,256000,1469,1545,8000,58.6
8,16,100,3600,95,5000,256000,1257,1340,8000,53.7
8,8,100,3600,95,4900,256000,1257,1340,8000,53.2
6,12,100,3700,95,4700,256000,1257,1340,8000,49.2
4,8,100,4200,91,4500,256000,1257,1340,8000,47.8
6,6,100,2900,65,4100,256000,1257,1340,8000,47.4
6,6,100,3600,95,4300,256000,1257,1340,8000,47.2
6,6,100,2800,65,4000,256000,1257,1340,8000,46
4,4,100,3800,91,4200,256000,1257,1340,8000,45.7
4,4,100,3400,65,3800,256000,1257,1340,8000,43.2
2,4,100,3900,51,3900,256000,1257,1340,8000,36
12,24,100,3800,105,4600,256000,1257,1340,8000,51.3
8,16,100,3900,105,4500,256000,1257,1340,8000,50.8
8,16,100,3600,65,4400,256000,1257,1340,8000,50.1
6,12,100,3800,95,4400,256000,1257,1340,8000,49.8
6,12,100,3600,65,4200,256000,1257,1340,8000,48.4
6,12,100,3600,95,4250,256000,1257,1340,8000,46.7
6,12,100,3600,95,4000,256000,1257,1340,8000,44
6,12,100,3400,65,3900,256000,1257,1340,8000,43.4
8,16,100,3400,95,3800,256000,1257,1340,8000,42.1
8,16,100,3600,95,5000,224000,1168,1244,4000,48.6
8,8,100,3600,95,4900,224000,1168,1244,4000,48.2
6,12,100,3700,95,4700,224000,1168,1244,4000,44.9
4,8,100,4200,91,4500,224000,1168,1244,4000,43.4
6,6,100,2900,65,4100,224000,1168,1244,4000,43
6,6,100,3600,95,4300,224000,1168,1244,4000,42.5
6,6,100,2800,65,4000,224000,1168,1244,4000,41.7
4,4,100,3800,91,4200,224000,1168,1244,4000,41.4
4,4,100,3400,65,3800,224000,1168,1244,4000,39.2
2,4,100,3900,51,3900,224000,1168,1244,4000,32.6
12,24,100,3800,105,4600,224000,1168,1244,4000,46.4
8,16,100,3900,105,4500,224000,1168,1244,4000,46
8,16,100,3600,65,4400,224000,1168,1244,4000,45.4
6,12,100,3800,95,4400,224000,1168,1244,4000,45.1
6,12,100,3600,65,4200,224000,1168,1244,4000,43.8
6,12,100,3600,95,4250,224000,1168,1244,4000,42.3
6,12,100,3600,95,4000,224000,1168,1244,4000,39.9
6,12,100,3400,65,3900,224000,1168,1244,4000,39.3
8,16,100,3400,95,3800,224000,1168,1244,4000,38.1
