CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
8,16,100,3400,95,3800,448000,1605,1905,8000,92.3
8,16,100,3600,95,5000,448000,1465,1725,8000,113.6
8,8,100,3600,95,4900,448000,1465,1725,8000,112.6
6,12,100,3700,95,4700,448000,1465,1725,8000,104.5
4,8,100,4200,91,4500,448000,1465,1725,8000,101.4
6,6,100,2900,65,4100,448000,1465,1725,8000,100.4
6,6,100,3600,95,4300,448000,1465,1725,8000,99.4
6,6,100,2800,65,4000,448000,1465,1725,8000,97.4
4,4,100,3800,91,4200,448000,1465,1725,8000,96.4
4,4,100,3400,65,3800,448000,1465,1725,8000,91.3
2,4,100,3900,51,3900,448000,1465,1725,8000,76.1
12,24,100,3800,105,4600,448000,1465,1725,8000,108.5
8,16,100,3900,105,4500,448000,1465,1725,8000,107.5
8,16,100,3600,65,4400,448000,1465,1725,8000,106
6,12,100,3800,95,4400,448000,1465,1725,8000,105.5
6,12,100,3600,65,4200,448000,1465,1725,8000,102.5
6,12,100,3600,95,4250,448000,1465,1725,8000,99.4
6,12,100,3600,95,4000,448000,1465,1725,8000,93.3
6,12,100,3400,65,3900,448000,1465,1725,8000,92.3
8,16,100,3400,95,3800,448000,1465,1725,8000,89.3
8,16,100,3600,95,5000,402400,1250,1350,16000,111
8,8,100,3600,95,4900,402400,1250,1350,16000,110
6,12,100,3700,95,4700,402400,1250,1350,16000,102.1
4,8,100,4200,91,4500,402400,1250,1350,16000,99.1
6,6,100,2900,65,4100,402400,1250,1350,16000,98.1
6,6,100,3600,95,4300,402400,1250,1350,16000,97.1
6,6,100,2800,65,4000,402400,1250,1350,16000,95.2
4,4,100,3800,91,4200,402400,1250,1350,16000,94.2
4,4,100,3400,65,3800,402400,1250,1350,16000,89.2
2,4,100,3900,51,3900,402400,1250,1350,16000,74.3
12,24,100,3800,105,4600,402400,1250,1350,16000,106.1
8,16,100,3900,105,4500,402400,1250,1350,16000,105.1
8,16,100,3600,65,4400,402400,1250,1350,16000,103.6
6,12,100,3800,95,4400,402400,1250,1350,16000,103.1
6,12,100,3600,65,4200,402400,1250,1350,16000,100.1
6,12,100,3600,95,4250,402400,1250,1350,16000,97.1
6,12,100,3600,95,4000,402400,1250,1350,16000,91.2
6,12,100,3400,65,3900,402400,1250,1350,16000,90.2
8,16,100,3400,95,3800,402400,1250,1350,16000,87.2
8,16,100,3600,95,5000,256000,1469,1545,8000,95.5
8,8,100,3600,95,4900,256000,1469,1545,8000,94.7
6,12,100,3700,95,4700,256000,1469,1545,8000,87.8
4,8,100,4200,91,4500,256000,1469,1545,8000,85.3
6,6,100,2900,65,4100,256000,1469,1545,8000,84.5
6,6,100,3600,95,4300,256000,1469,1545,8000,83.6
6,6,100,2800,65,4000,256000,1469,1545,8000,81.9
4,4,100,3800,91,4200,256000,1469,1545,8000,81
4,4,100,3400,65,3800,256000,1469,1545,8000,76.8
2,4,100,3900,51,3900,256000,1469,1545,8000,64
12,24,100,3800,105,4600,256000,1469,1545,8000,91.3
8,16,100,3900,105,4500,256000,1469,1545,8000,90.4
8,16,100,3600,65,4400,256000,1469,1545,8000,89.1
6,12,100,3800,95,4400,256000,1469,1545,8000,88.7
6,12,100,3600,65,4200,256000,1469,1545,8000,86.2
6,12,100,3600,95,4250,256000,1469,1545,8000,83.6
6,12,100,3600,95,4000,256000,1469,1545,8000,78.5
6,12,100,3400,65,3900,256000,1469,1545,8000,77.6
8,16,100,3400,95,3800,256000,1469,1545,8000,75.1
8,16,100,3600,95,5000,256000,1257,1340,8000,68.4
8,8,100,3600,95,4900,256000,1257,1340,8000,67.8
6,12,100,3700,95,4700,256000,1257,1340,8000,62.9
4,8,100,4200,91,4500,256000,1257,1340,8000,61.1
6,6,100,2900,65,4100,256000,1257,1340,8000,60.5
6,6,100,3600,95,4300,256000,1257,1340,8000,60
6,6,100,2800,65,4000,256000,1257,1340,8000,58.7
4,4,100,3800,91,4200,256000,1257,1340,8000,58.1
4,4,100,3400,65,3800,256000,1257,1340,8000,55.4
2,4,100,3900,51,3900,256000,1257,1340,8000,46.1
12,24,100,3800,105,4600,256000,1257,1340,8000,65.4
8,16,100,3900,105,4500,256000,1257,1340,8000,64.8
8,16,100,3600,65,4400,256000,1257,1340,8000,63.8
6,12,100,3800,95,4400,256000,1257,1340,8000,63.5
6,12,100,3600,65,4200,256000,1257,1340,8000,61.7
6,12,100,3600,95,4250,256000,1257,1340,8000,59.9
6,12,100,3600,95,4000,256000,1257,1340,8000,56.3
6,12,100,3400,65,3900,256000,1257,1340,8000,55.6
8,16,100,3400,95,3800,256000,1257,1340,8000,54.1
8,16,100,3600,95,5000,224000,1168,1244,4000,62
8,8,100,3600,95,4900,224000,1168,1244,4000,61.4
6,12,100,3700,95,4700,224000,1168,1244,4000,57
4,8,100,4200,91,4500,224000,1168,1244,4000,55.5
6,6,100,2900,65,4100,224000,1168,1244,4000,54.8
6,6,100,3600,95,4300,224000,1168,1244,4000,54.6
6,6,100,2800,65,4000,224000,1168,1244,4000,53.4
4,4,100,3800,91,4200,224000,1168,1244,4000,53
4,4,100,3400,65,3800,224000,1168,1244,4000,50
2,4,100,3900,51,3900,224000,1168,1244,4000,41.6
12,24,100,3800,105,4600,224000,1168,1244,4000,59.2
8,16,100,3900,105,4500,224000,1168,1244,4000,58.7
8,16,100,3600,65,4400,224000,1168,1244,4000,57.8
6,12,100,3800,95,4400,224000,1168,1244,4000,57.5
6,12,100,3600,65,4200,224000,1168,1244,4000,55.9
6,12,100,3600,95,4250,224000,1168,1244,4000,54.2
6,12,100,3600,95,4000,224000,1168,1244,4000,50.8
6,12,100,3400,65,3900,224000,1168,1244,4000,50.3
8,16,100,3400,95,3800,224000,1168,1244,4000,48.9
