CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
8,16,100,3400,95,3800,448000,1605,1905,8000,72.9
8,16,100,3600,95,5000,448000,1465,1725,8000,90
8,8,100,3600,95,4900,448000,1465,1725,8000,89.2
6,12,100,3700,95,4700,448000,1465,1725,8000,82.5
4,8,100,4200,91,4500,448000,1465,1725,8000,80.1
6,6,100,2900,65,4100,448000,1465,1725,8000,79.6
6,6,100,3600,95,4300,448000,1465,1725,8000,78.5
6,6,100,2800,65,4000,448000,1465,1725,8000,76.9
4,4,100,3800,91,4200,448000,1465,1725,8000,76.1
4,4,100,3400,65,3800,448000,1465,1725,8000,72.1
2,4,100,3900,51,3900,448000,1465,1725,8000,60.1
12,24,100,3800,105,4600,448000,1465,1725,8000,86
8,16,100,3900,105,4500,448000,1465,1725,8000,85.2
8,16,100,3600,65,4400,448000,1465,1725,8000,84
6,12,100,3800,95,4400,448000,1465,1725,8000,83.6
6,12,100,3600,65,4200,448000,1465,1725,8000,81.2
6,12,100,3600,95,4250,448000,1465,1725,8000,78.5
6,12,100,3600,95,4000,448000,1465,1725,8000,73.7
6,12,100,3400,65,3900,448000,1465,1725,8000,72.9
8,16,100,3400,95,3800,448000,1465,1725,8000,70.5
8,16,100,3600,95,5000,402400,1250,1350,16000,88
8,8,100,3600,95,4900,402400,1250,1350,16000,87.2
6,12,100,3700,95,4700,402400,1250,1350,16000,80.7
4,8,100,4200,91,4500,402400,1250,1350,16000,78.3
6,6,100,2900,65,4100,402400,1250,1350,16000,77.8
6,6,100,3600,95,4300,402400,1250,1350,16000,76.7
6,6,100,2800,65,4000,402400,1250,1350,16000,75.2
4,4,100,3800,91,4200,402400,1250,1350,16000,74.4
4,4,100,3400,65,3800,402400,1250,1350,16000,70.5
2,4,100,3900,51,3900,402400,1250,1350,16000,58.7
12,24,100,3800,105,4600,402400,1250,1350,16000,84.1
8,16,100,3900,105,4500,402400,1250,1350,16000,83.3
8,16,100,3600,65,4400,402400,1250,1350,16000,82.1
6,12,100,3800,95,4400,402400,1250,1350,16000,81.7
6,12,100,3600,65,4200,402400,1250,1350,16000,79.4
6,12,100,3600,95,4250,402400,1250,1350,16000,76.7
6,12,100,3600,95,4000,402400,1250,1350,16000,72
6,12,100,3400,65,3900,402400,1250,1350,16000,71.3
8,16,100,3400,95,3800,402400,1250,1350,16000,68.9
8,16,100,3600,95,5000,256000,1469,1545,8000,75.7
8,8,100,3600,95,4900,256000,1469,1545,8000,75
6,12,100,3700,95,4700,256000,1469,1545,8000,69.4
4,8,100,4200,91,4500,256000,1469,1545,8000,67.4
6,6,100,2900,65,4100,256000,1469,1545,8000,66.9
6,6,100,3600,95,4300,256000,1469,1545,8000,66
6,6,100,2800,65,4000,256000,1469,1545,8000,64.7
4,4,100,3800,91,4200,256000,1469,1545,8000,64
4,4,100,3400,65,3800,256000,1469,1545,8000,60.6
2,4,100,3900,51,3900,256000,1469,1545,8000,50.5
12,24,100,3800,105,4600,256000,1469,1545,8000,72.3
8,16,100,3900,105,4500,256000,1469,1545,8000,71.7
8,16,100,3600,65,4400,256000,1469,1545,8000,70.7
6,12,100,3800,95,4400,256000,1469,1545,8000,70.3
6,12,100,3600,65,4200,256000,1469,1545,8000,68.3
6,12,100,3600,95,4250,256000,1469,1545,8000,66
6,12,100,3600,95,4000,256000,1469,1545,8000,62
6,12,100,3400,65,3900,256000,1469,1545,8000,61.3
8,16,100,3400,95,3800,256000,1469,1545,8000,59.3
8,16,100,3600,95,5000,256000,1257,1340,8000,54.2
8,8,100,3600,95,4900,256000,1257,1340,8000,53.7
6,12,100,3700,95,4700,256000,1257,1340,8000,50
4,8,100,4200,91,4500,256000,1257,1340,8000,48.7
6,6,100,2900,65,4100,256000,1257,1340,8000,47.9
6,6,100,3600,95,4300,256000,1257,1340,8000,47.6
6,6,100,2800,65,4000,256000,1257,1340,8000,46.4
4,4,100,3800,91,4200,256000,1257,1340,8000,46.1
4,4,100,3400,65,3800,256000,1257,1340,8000,43.7
2,4,100,3900,51,3900,256000,1257,1340,8000,36.4
12,24,100,3800,105,4600,256000,1257,1340,8000,51.8
8,16,100,3900,105,4500,256000,1257,1340,8000,51.3
8,16,100,3600,65,4400,256000,1257,1340,8000,50.6
6,12,100,3800,95,4400,256000,1257,1340,8000,50.4
6,12,100,3600,65,4200,256000,1257,1340,8000,48.9
6,12,100,3600,95,4250,256000,1257,1340,8000,47.3
6,12,100,3600,95,4000,256000,1257,1340,8000,44.4
6,12,100,3400,65,3900,256000,1257,1340,8000,43.9
8,16,100,3400,95,3800,256000,1257,1340,8000,42.6
8,16,100,3600,95,5000,224000,1168,1244,4000,49.1
8,8,100,3600,95,4900,224000,1168,1244,4000,48.7
6,12,100,3700,95,4700,224000,1168,1244,4000,45
4,8,100,4200,91,4500,224000,1168,1244,4000,43.8
6,6,100,2900,65,4100,224000,1168,1244,4000,43.4
6,6,100,3600,95,4300,224000,1168,1244,4000,43.2
6,6,100,2800,65,4000,224000,1168,1244,4000,42.3
4,4,100,3800,91,4200,224000,1168,1244,4000,41.6
4,4,100,3400,65,3800,224000,1168,1244,4000,39.5
2,4,100,3900,51,3900,224000,1168,1244,4000,32.8
12,24,100,3800,105,4600,224000,1168,1244,4000,46.9
8,16,100,3900,105,4500,224000,1168,1244,4000,46.5
8,16,100,3600,65,4400,224000,1168,1244,4000,45.8
6,12,100,3800,95,4400,224000,1168,1244,4000,45.6
6,12,100,3600,65,4200,224000,1168,1244,4000,44.3
6,12,100,3600,95,4250,224000,1168,1244,4000,42.8
6,12,100,3600,95,4000,224000,1168,1244,4000,40.3
6,12,100,3400,65,3900,224000,1168,1244,4000,39.8
8,16,100,3400,95,3800,224000,1168,1244,4000,38.6
