CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
6,12,100,3400,65,3900,448000,1605,1905,8000,75
8,16,100,3400,95,3800,448000,1605,1905,8000,72.5
8,16,100,3600,95,5000,448000,1465,1725,8000,90.4
8,8,100,3600,95,4900,448000,1465,1725,8000,89.5
6,12,100,3700,95,4700,448000,1465,1725,8000,83.3
4,8,100,4200,91,4500,448000,1465,1725,8000,80.9
6,6,100,2900,65,4100,448000,1465,1725,8000,79.9
6,6,100,3600,95,4300,448000,1465,1725,8000,79.2
6,6,100,2800,65,4000,448000,1465,1725,8000,77.6
4,4,100,3800,91,4200,448000,1465,1725,8000,76.8
4,4,100,3400,65,3800,448000,1465,1725,8000,72.8
2,4,100,3900,51,3900,448000,1465,1725,8000,60.7
12,24,100,3800,105,4600,448000,1465,1725,8000,86.4
8,16,100,3900,105,4500,448000,1465,1725,8000,85.6
8,16,100,3600,65,4400,448000,1465,1725,8000,84.3
6,12,100,3800,95,4400,448000,1465,1725,8000,84
6,12,100,3600,65,4200,448000,1465,1725,8000,81.5
6,12,100,3600,95,4250,448000,1465,1725,8000,79.2
6,12,100,3600,95,4000,448000,1465,1725,8000,74.4
6,12,100,3400,65,3900,448000,1465,1725,8000,73.5
8,16,100,3400,95,3800,448000,1465,1725,8000,71.1
8,16,100,3600,95,5000,402400,1250,1350,16000,89.2
8,8,100,3600,95,4900,402400,1250,1350,16000,88.3
6,12,100,3700,95,4700,402400,1250,1350,16000,82.2
4,8,100,4200,91,4500,402400,1250,1350,16000,79.7
6,6,100,2900,65,4100,402400,1250,1350,16000,78.8
6,6,100,3600,95,4300,402400,1250,1350,16000,78.2
6,6,100,2800,65,4000,402400,1250,1350,16000,76.5
4,4,100,3800,91,4200,402400,1250,1350,16000,75.8
4,4,100,3400,65,3800,402400,1250,1350,16000,71.8
2,4,100,3900,51,3900,402400,1250,1350,16000,59.8
12,24,100,3800,105,4600,402400,1250,1350,16000,85.3
8,16,100,3900,105,4500,402400,1250,1350,16000,84.4
8,16,100,3600,65,4400,402400,1250,1350,16000,83.2
6,12,100,3800,95,4400,402400,1250,1350,16000,82.8
6,12,100,3600,65,4200,402400,1250,1350,16000,80.4
6,12,100,3600,95,4250,402400,1250,1350,16000,78.2
6,12,100,3600,95,4000,402400,1250,1350,16000,73.3
6,12,100,3400,65,3900,402400,1250,1350,16000,72.5
8,16,100,3400,95,3800,402400,1250,1350,16000,70.2
8,16,100,3600,95,5000,256000,1469,1545,8000,81.1
8,8,100,3600,95,4900,256000,1469,1545,8000,80.3
6,12,100,3700,95,4700,256000,1469,1545,8000,74.6
4,8,100,4200,91,4500,256000,1469,1545,8000,72.4
6,6,100,2900,65,4100,256000,1469,1545,8000,71.6
6,6,100,3600,95,4300,256000,1469,1545,8000,71.1
6,6,100,2800,65,4000,256000,1469,1545,8000,69.6
4,4,100,3800,91,4200,256000,1469,1545,8000,68.9
4,4,100,3400,65,3800,256000,1469,1545,8000,65.2
2,4,100,3900,51,3900,256000,1469,1545,8000,54.4
12,24,100,3800,105,4600,256000,1469,1545,8000,77.4
8,16,100,3900,105,4500,256000,1469,1545,8000,76.7
8,16,100,3600,65,4400,256000,1469,1545,8000,75.7
6,12,100,3800,95,4400,256000,1469,1545,8000,75.3
6,12,100,3600,65,4200,256000,1469,1545,8000,73.1
6,12,100,3600,95,4250,256000,1469,1545,8000,71.1
6,12,100,3600,95,4000,256000,1469,1545,8000,66.7
6,12,100,3400,65,3900,256000,1469,1545,8000,65.9
8,16,100,3400,95,3800,256000,1469,1545,8000,63.7
8,16,100,3600,95,5000,256000,1257,1340,8000,63.4
8,8,100,3600,95,4900,256000,1257,1340,8000,62.8
6,12,100,3700,95,4700,256000,1257,1340,8000,58.4
4,8,100,4200,91,4500,256000,1257,1340,8000,56.8
6,6,100,2900,65,4100,256000,1257,1340,8000,56
6,6,100,3600,95,4300,256000,1257,1340,8000,55.6
6,6,100,2800,65,4000,256000,1257,1340,8000,54.4
4,4,100,3800,91,4200,256000,1257,1340,8000,53.9
4,4,100,3400,65,3800,256000,1257,1340,8000,51
2,4,100,3900,51,3900,256000,1257,1340,8000,42.5
12,24,100,3800,105,4600,256000,1257,1340,8000,60.6
8,16,100,3900,105,4500,256000,1257,1340,8000,60
8,16,100,3600,65,4400,256000,1257,1340,8000,59.1
6,12,100,3800,95,4400,256000,1257,1340,8000,58.8
6,12,100,3600,65,4200,256000,1257,1340,8000,57.2
6,12,100,3600,95,4250,256000,1257,1340,8000,55.6
6,12,100,3600,95,4000,256000,1257,1340,8000,52.2
6,12,100,3400,65,3900,256000,1257,1340,8000,51.6
8,16,100,3400,95,3800,256000,1257,1340,8000,49.9
8,16,100,3600,95,5000,224000,1168,1244,4000,58.7
8,8,100,3600,95,4900,224000,1168,1244,4000,58.1
6,12,100,3700,95,4700,224000,1168,1244,4000,54
4,8,100,4200,91,4500,224000,1168,1244,4000,52.5
6,6,100,2900,65,4100,224000,1168,1244,4000,51.9
6,6,100,3600,95,4300,224000,1168,1244,4000,51.4
6,6,100,2800,65,4000,224000,1168,1244,4000,50.3
4,4,100,3800,91,4200,224000,1168,1244,4000,49.7
4,4,100,3400,65,3800,224000,1168,1244,4000,47.2
2,4,100,3900,51,3900,224000,1168,1244,4000,39.3
12,24,100,3800,105,4600,224000,1168,1244,4000,55.9
8,16,100,3900,105,4500,224000,1168,1244,4000,55.5
8,16,100,3600,65,4400,224000,1168,1244,4000,54.7
6,12,100,3800,95,4400,224000,1168,1244,4000,54.4
6,12,100,3600,65,4200,224000,1168,1244,4000,52.9
6,12,100,3600,95,4250,224000,1168,1244,4000,51.4
6,12,100,3600,95,4000,224000,1168,1244,4000,48.2
6,12,100,3400,65,3900,224000,1168,1244,4000,47.6
8,16,100,3400,95,3800,224000,1168,1244,4000,46.1
